addr,contract_name,compiler,balance,tx_count,settings,date_verified
0x6f4e647f553397dc999382ad3a9c5336c5de27aa,CollectibleToken,v0.4.19,0 Ether,2966,-,2/22/2018
0xa6ba0aa61ccd254fd92d548dfe87d06533649c12,CTESale,v0.4.20,0 Ether,2961,,1/2/2018
0x6EF5B9ae723Fe059Cac71aD620495575d19dAc42,UniContract,v0.4.11,0 Ether,2938,-,10/8/2017
0x1C6C8e0C6B93b81c0aB3cA4E16EAc96f02175F73 (CreditsPreICO),Crowdsale,v0.4.18,0 Ether,2935,,11/15/2017
0x26B06b2B76220e36b40Fa206543184fCF96Ed362 (LucrumToken),SimpleToken,v0.4.18,0 Ether,2916,-,10/29/2017
0x9746953f5b1324a78132895cfd263f417b0faae3,VCBToken,v0.4.18,0 Ether,2890,,1/9/2018
0xc67e01f0b416b884a2896fae3401e86d605ba47e,NeckCoin,v0.4.18,0 Ether,2884,-,3/16/2018
0x2f0a1bd676e786f9dd5543697341e717a4af61c7,KycContract,v0.4.20,0 Ether,2883,-,2/28/2018
0xbdcfbf5c4d91abc0bc9709c7286d00063c0e6f22,GUESS,v0.4.19,0 Ether,2877,,12/10/2017
0x59f1b6d0f5105cf025a3de58858a9363f4fef084,Auscoin,v0.4.19,0 Ether,2867,,2/21/2018
0xe8868e87aaa4a0d0751691f9f33b0e5da7127039 (Fake_Phishing790),Insureum,v0.4.21,0.000569618431010003 Ether,2860,-,3/30/2018
0x792e0fc822ac6ff5531e46425f13540f1f68a7a8,CoinHot,v0.4.21,0 Ether,2856,-,4/28/2018
0x99474b0a565dd095555636d85803cdca7276b931,CryptoLandmarks,v0.4.19,0 Ether,2844,-,2/6/2018
0x33bfd20660eeaf952e8d5bc3236e1918701f17d0,RCCCToken,v0.4.15,0 Ether,2838,-,5/29/2018
0x78a73B6CBc5D183CE56e786f6e905CaDEC63547B,FabricTokenFundraiser,v0.4.18,0 Ether,2833,,2/13/2018
0x910Dfc18D6EA3D6a7124A6F8B5458F281060fa4c,X8XToken,v0.4.18,0 Ether,2830,-,11/5/2017
0x7cdec53fe4770729dac314756c10e2f37b8d2b2f (Bold),BOLD,v0.4.18,0 Ether,2823,,11/10/2017
0xd51e852630DeBC24E9e1041a03d80A0107F8Ef0C,ORIUMCOIN,v0.4.11,0 Ether,2815,,9/24/2017
0x3FBd598a07702cED544CcC2C9fD3dae5b14c3D41,ECHARGE,v0.4.18,0 Ether,2814,,3/19/2018
0x679badc551626e01b23ceecefbc9b877ea18fc46 (CcoreToken),CcoreTokenContract,v0.4.18,0 Ether,2800,-,11/28/2017
0xb444208cB0516C150178fCf9a52604BC04A1aCEa (GreenMedToken),GreenMed,v0.4.18,0 Ether,2784,-,10/25/2017
0x7fbd92f49f6f9b4f9b3b4d18761b0deb7253a8bf,HotelCoin,v0.4.19,0 Ether,2779,,2/28/2018
0x05d379b48A8622ae4018309E116420Db4a38A225,ELYTE,v0.4.16,0 Ether,2778,,11/12/2017
0xa5d83610b6ee0d5368a03395ad6d6cb2e47958ef,MDTKAirdrop,v0.4.23,0 Ether,2773,,5/22/2018
0x37256d58e298cacaa82aa0527d56521f1b19e1f5,EthereumAlpes,v0.4.16,0 Ether,2765,,10/27/2017
0x0886949c1b8C412860c4264Ceb8083d1365e86CF,EthereumBitcoin,v0.4.16,0 Ether,2764,,10/17/2017
0xccbf21ba6ef00802ab06637896b799f7101f54a2,BuboToken,v0.4.16,0 Ether,2762,,2/27/2018
0x60c68a87be1e8a84144b543aacfa77199cd3d024,GEToken,v0.4.18,0 Ether,2755,,2/11/2018
0x2B80455F56ca8b84E73460aC9b4db2a5e7c6030C,IFOFirstRound,v0.4.19,0 Ether,2750,,6/3/2018
0xbdd00dd5f787909fe7c0cbda06166d684b57097d,SealTokenSale,v0.4.21,0 Ether,2745,,5/25/2018
0xaaf7d4cd097317d68174215395eb02c2cca81e31,ElectrumDark,v0.4.18,0 Ether,2740,-,11/11/2017
0xaa4ab1c817e4df7d25ce4d42352649d592a3bba0 (AnkorusToken),AnkorusToken,v0.4.18,0 Ether,2735,-,11/22/2017
0x2e98a6804e4b6c832ed0ca876a943abd3400b224,Bela,v0.4.21,0 Ether,2729,-,4/1/2018
0xa823e6722006afe99e91c30ff5295052fe6b8e32 (NeufundToken),Neumark,v0.4.15,0 Ether,2728,,11/8/2017
0x552ed8253f341fb770e8badff5a0e0ee2fd57b43,VestarinToken,v0.4.18,0 Ether,2725,,12/2/2017
0x9c794f933b4dd8b49031a79b0f924d68bef43992,XTRD,v0.4.20,0 Ether,2724,-,5/2/2018
0x32512f9edf7774e973d2163f91092d128edcdd61,Bittx,v0.4.19,0 Ether,2715,-,12/2/2017
0x584bf48227509f93ae7c7f2ac2e3e4364d58050b,BeatTokenCrowdsale,v0.4.18,0 Ether,2710,,1/23/2018
0x633a8f8E557702039463f9f2eb20B7936fff8c05,CrowdsaleTokenExt,v0.4.11,0 Ether,2704,,12/5/2017
0xa017ac5fac5941f95010b12570b812c974469c2c,XesMainToken,v0.4.19,0 Ether,2702,-,1/26/2018
0x66c36272a1609c582b4211becadf9dba5b913893,LiteConnectToken,v0.4.11,0 Ether,2702,,10/30/2017
0x30765406d51091ed78ff13c107731daf3be5ef16,Premine,v0.4.19,0 Ether,2697,-,10/24/2017
0x95daaab98046846bf4b2853e23cba236fa394a31 (EtheremonToken),EtheremonToken,v0.4.19,0 Ether,2695,,1/27/2018
0x01db18f6a474840db3480a6a35227d4d0dfcca37,BPToken,v0.4.21,0 Ether,2692,-,4/23/2018
0x15dd447b5ecf63432909a4655037b43898fabf19,EmojiToken,v0.4.19,0.006539184163646544 Ether,2682,,2/17/2018
0x0a783b98fdac271efd3804b129a5af15e88093d5,Token,v0.4.23,28.875390528 Ether,2677,,5/15/2018
0x84332b82575cd4a7bac7a5df08a9712e78ff7d1f,InfinityWinCoin,v0.4.19,0 Ether,2677,,12/21/2017
0xed9d813c4a82a9d76eba8ea666a7a0ab95f7bb29,StarbaseMarketingCampaign,v0.4.15,0 Ether,2673,,9/24/2017
0xaeaa1aeab206ddbd2ef782d0c1cca2dded44414a,TPKToken,v0.4.19,0 Ether,2656,-,2/3/2018
0x29f20242051accda50d52a7e272a5f23237e4696,IDH,v0.4.21,0 Ether,2642,-,4/16/2018
0x55296f69f40ea6d20e478533c15a6b08b654e758,TokenERC20,v0.4.18,0 Ether,2641,,2/28/2018
0x0663210A18dFDc62688b14c4ec10A1Df8912E28C,ETLToken,v0.4.22,0 Ether,2640,-,4/20/2018
0x07ec30473ef6e1b9a434b1d48b97f79d46c13d5f,EidooTokenSale,v0.4.17,0 Ether,2638,,10/2/2017
0x056017c55ae7ae32d12aef7c679df83a85ca75ff,WyvernToken,v0.4.18,0 Ether,2634,,1/7/2018
0x26CB3641aaA43911f1D4cB2ce544eb652AAc7c47,CrystalToken,v0.4.19,0 Ether,2622,,2/10/2018
0x7b1ab331546f021a40bd4d09ffb802261caaccc9,SimpleCertifier,v0.4.15,0 Ether,2620,,9/21/2017
0x842f53e0bb0c567ebbb82ed5f59bdfcee54364ce,FLC,v0.4.23,0 Ether,2615,,5/17/2018
0x8d8812b72d1e4ffcec158d25f56748b7d67c1e78,LoopringProtocolImpl,v0.4.21,0 Ether,2615,,5/1/2018
0xEb2dA9FAC54284cEA731D1F10bb34EEcB3c00c14,PowToken,v0.4.13,0 Ether,2608,,10/1/2017
0xea642206310400cda4c1c5b8e7945314aa96b8a7,Mineable,v0.4.11,0 Ether,2606,-,11/14/2017
0xb4925b5a1e7c00752f686f988926478ae0516115,Sale,v0.4.19,0 Ether,2596,,12/20/2017
0x255d597951300a913d5e327c6e92ddc05923febe,CPCrowdsale,v0.4.15,0 Ether,2593,,9/30/2017
0x52161ab56f3efcaad778c186dcd3ae56598d1f40,ESH,v0.4.18,0 Ether,2588,-,11/29/2017
0x71f1bc89f38b241f3ebf0d5a013fa2850c63a1d4 (ZloadrToken),ZDRToken,v0.4.18,0 Ether,2587,,11/21/2017
0x0784dbabb6c6834bddfb7cfee116ba049e5dafab,IBTCToken,v0.4.11,0.00001619 Ether,2583,-,12/20/2017
0x15d92e219cfe22b7515dd6d1cf5a6a65a4e2acf1,BinaryOptionV2,v0.4.21,0 Ether,2572,,4/7/2018
0xdaa42065346b0b88327c2d2074bb80d8c2ad9c6f,EtherSpermBank,v0.4.24,0.038570068573976562 Ether,2561,-,5/21/2018
0xa759794d39bd92f4e9a264f1092f2859f10d8a1c (CryptoTicketsICO),CryptoTicketsICO,v0.4.15,0 Ether,2555,,11/26/2017
0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0,KryllToken,v0.4.23,0 Ether,2550,-,4/30/2018
0xccfadbb9bd330452a7ea6e63787bed33e32d09fd,BurnupGameCore,v0.4.19,0.02165 Ether,2531,,4/1/2018
0xbce39946aba431f8a244153cb8aca6541625bc2e,Hourglass,v0.4.20,2.652339263579376628 Ether,2530,,4/4/2018
0xf9b60a9bfb3ea7152ad948edac574e38b767bd3f (LendingblockTokenSale),LendingBlockTokenEvent,v0.4.19,0 Ether,2530,,3/5/2018
0xb53a96bcbdd9cf78dff20bab6c2be7baec8f00f8 (EthGas),EGAS,v0.4.18,0 Ether,2529,-,11/17/2017
0x0f4ca92660efad97a9a70cb0fe969c755439772c (LeverjToken),HumanStandardToken,v0.4.17,0 Ether,2502,,12/7/2017
0xC343f099d3E41aA5C1b59470450e21E92E2d840b,VERIME,v0.4.18,0 Ether,2498,,4/5/2018
0xca4951c283f5f5dec8db8e640e3f66f073cd510b,RippleGold,v0.4.19,0 Ether,2494,,11/16/2017
0x29536b7ca7029b5cddeb03c0451715615aca35ba,NewOSToken,v0.4.24,0 Ether,2492,-,5/21/2018
0x3209f7ae16d545c60d8cc9c6a5f02181a94fea52,ConversionRates,v0.4.18,0 Ether,2472,,2/1/2018
0x15b683f780736217a34a058ec8179595e8a84c5b,EGToken,v0.4.19,0 Ether,2471,,12/20/2017
0xac2bd14654bbf22f9d8f20c7b3a70e376d3436b4,KittenCoin,v0.4.13,0 Ether,2470,,11/1/2017
0x2df4031060e27faec80e66380d31b142b7bbfa61,BITOXAirdrop,v0.4.24,0 Ether,2469,,6/4/2018
0xef2742e5af727bd7d615d9e3d0e4f6efb1176447,CryptoPussyMain,v0.4.19,0 Ether,2468,-,1/1/2018
0xe02506134dde171d9fc5d1fbc408da9b2c0633f7,ySignToken,v0.4.22,0 Ether,2465,-,3/20/2018
0x33493d18bac3649f00163d3f0e1e2d374a7dd4c6 (MultibotToken),Multibot,v0.4.15,0 Ether,2465,,10/4/2017
0x1f54638b7737193ffd86c19ec51907a7c41755d8 (SolaToken),SolaToken,v0.4.18,0 Ether,2463,,12/29/2017
0x37304b0ab297f13f5520c523102797121182fb5b,SportCrypt,v0.4.18,31.845160455710620642 Ether,2458,,1/19/2018
0x23b75bc7aaf28e2d6628c3f424b3882f8f072a3c,VITToken,v0.4.18,0 Ether,2452,,3/15/2018
0x0f8c45b896784a1e408526b9300519ef8660209c,XmxToken,v0.4.22,0 Ether,2441,-,5/10/2018
0x18293de649fb8d8e1c8824abd214f7480c61e4a4,ShroomeryFarmer,v0.4.19,0.012469460314118774 Ether,2435,,5/18/2018
0x4b35e0ab998ebe8414871c13cf778f9d0bbdf609 (SwapCoin),SWPToken,v0.4.16,0 Ether,2433,,1/22/2018
0x12321Fb3e2548b03eaD42F09cAb239cff377b4e2,ColuLocalNetworkSale,v0.4.18,0 Ether,2427,,2/11/2018
0x4306ce4a5d8b21ee158cb8396a4f6866f14d6ac8,CoinvestToken,v0.4.20,0 Ether,2425,,3/23/2018
0xdd41fbd1ae95c5d9b198174a28e04be6b3d1aa27,YEARS,v0.4.8,0 Ether,2422,,12/7/2017
0x5ba49fcf7c9dce67d6a9fc92cc51c8e77cba5b7a,Clout,v0.4.15,0 Ether,2421,,1/14/2018
0xA97fF44CFf7101FaC76aF172F088f400F28cb4E9,CollectibleToken,v0.4.19,0 Ether,2417,-,2/8/2018
0x30cc0e266cf33b8eac6a99cbd98e39b890cfd69b,ClassyCoin,v0.4.17,0 Ether,2400,-,10/14/2017
0x1e89b045e633c80d2bd1e0dd6bb69a5e7fdfb21a,FRNCoin,v0.4.17,0 Ether,2399,,10/16/2017
0x12409a0f834739b838d89a5aa1d77d30adc1fb69,TomoTokenSale,v0.4.19,0 Ether,2395,,2/28/2018
0xe26b758708f39276f879c0a187d9a789fc26c38e,EstatesToken,v0.4.18,1.055607725385038108 Ether,2394,-,2/21/2018
0x2abb88d483ec7c4f5ae078670f156434a5129f40,KoveredPay,v0.4.19,0 Ether,2390,,2/2/2018
0x8dd9034f7ccc805bdc4d593a01f6a2e2eb94a67a (UbcoinICO),ICO,v0.4.21,0 Ether,2389,,4/24/2018
0xe531642e9bb5d027e9c20e03284287b97919a9a5,FaithCoin,v0.4.19,0 Ether,2384,-,1/9/2018
0xb1aa9d49c5a824745f219411c80f873c81f79e86,EthereumUranium,v0.4.20,0 Ether,2382,-,2/16/2018
0x323beae259bc3046d04d13f080d18610a471e8dc,BlockvPublicLedger,v0.4.11,0 Ether,2378,,11/23/2017
0xb1ed41dc1fe9b723a31137afdd1201d17917fe91,AlttexToken,v0.4.20,0 Ether,2373,-,3/10/2018
0xc4575b61286053c0ac362f70cdaa17becd90aacb (GizaDeviceCrowdsale),Crowdsale,v0.4.19,0 Ether,2366,,1/6/2018
0x38405fa410c6eba342f9eb5ac66b2aaf6498c8e9,VT,v0.4.23,0 Ether,2357,,6/1/2018
0x19665204d72d5c63a592206fd47bab868a9da747,Token,v0.4.18,0 Ether,2356,-,3/19/2018
0x0a2eaa1101bfec3844d9f79dd4e5b2f2d5b1fd4d,CharityToken,v0.4.21,0 Ether,2352,-,3/18/2018
0x8633e144f2d9b9b8bDD12ddB58e4bEF1E163a0cE,Yellow,v0.4.16,0 Ether,2348,,10/23/2017
0x0E8160745966D2109c568230Ef515B0ddDea1599,CrowdSale,v0.4.18,0 Ether,2347,,2/4/2018
0xcbbe432d9f844e5548e9053af0348e3779259fd1,BPToken,v0.4.19,0 Ether,2338,,12/19/2017
0x450711D5Da9F7cAdB0e4D3472BE550328b37bdDa,ERC20Token,v0.4.19,0 Ether,2330,-,1/23/2018
0x0033fd5819c111e5be558c52bd42fdc7481a94f1,Issuer,v0.4.18,0 Ether,2328,,2/1/2018
0xbb3c393e6a053c783ce9cc178865b714a87ad95e,ExGirlfriendCoin,v0.4.21,0.0331 Ether,2324,-,3/12/2018
0xecd570bbf74761b960fa04cc10fe2c4e86ffda36 (StashpayToken),STP,v0.4.18,0 Ether,2321,,12/20/2017
0x23cc8441332c5c721061acf14748858f451dbc80,Airdropper,v0.4.19,0 Ether,2319,-,2/18/2018
0x8bef0141e8d078793456c4b74f7e60640f618594 (TerraminerToken),TRM2TokenCoin,v0.4.18,0 Ether,2308,,12/23/2017
0x02b6700c0282a687d66f3e09723bed55f23d5b83,TokenERC20,v0.4.16,0 Ether,2298,,11/17/2017
0x61619829e37EEc26d94A514C4ab88897Aa0C1e7E,TelcoinSaleCapEscrow,v0.4.18,0 Ether,2297,,1/8/2018
0x4f38f4229924bfa28d58eeda496cc85e8016bccc,CehhCoin,v0.4.20,0 Ether,2291,,2/15/2018
0x420c42ce1370c0ec3ca87d9be64a7002e78e6709,ERC20Token,v0.4.18,0 Ether,2291,-,11/3/2017
0x9492e713775d54e9cc1c89a9703c470af41ebab8,LasVegas,v0.4.21,0.000504550383722589 Ether,2288,,3/17/2018
0xb69096a89389638518725adfcf279f3f82efa2de,NOLLYCOIN,v0.4.21,0 Ether,2281,,3/20/2018
0x5b46B3705dbe773fFa878aA4ff064522Ce347275,CrowdsaleTokenExt,v0.4.11,0 Ether,2279,,4/7/2018
0xcc6cc2f648686af73d1efbe7f9b7e4ae3566652a,ETH10K,v0.4.21,0.174626927811902683 Ether,2277,-,3/23/2018
0xb2bfeb70b903f1baac7f2ba2c62934c7e5b974c4 (BetKingToken),BKB,v0.4.15,0 Ether,2270,,10/5/2017
0x5eb87caa0105a63aa87a36c7bd2573bd13e84fae,BQT,v0.4.24,0 Ether,2267,-,5/29/2018
0x606fa8ecae9d901315960ecd0509a0895dd9042a,NewSilkRoad,v0.4.19,0 Ether,2266,,12/30/2017
0x67a9099f0008c35c61c00042cd9fb03684451097,erc20GST,v0.4.21,0 Ether,2262,,4/30/2018
0xf030b8fbe57c4498298449fc78a0f7054a5ef76d,ArkToken,v0.4.18,5.142773566105177643 Ether,2259,-,3/3/2018
0x71e1f8e809dc8911fcac95043bc94929a36505a5 (AethiaChiSale),ChiToken,v0.4.19,0 Ether,2259,,2/16/2018
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8,GXC,v0.4.16,0 Ether,2258,,10/16/2017
0xc46c275695edc95c645133124eb13601507863e4,Crowdsale,v0.4.19,0 Ether,2253,,2/5/2018
0xf02904cbf8e5134aeaf45626e96b782ed233fe04,BWCToken,v0.4.19,0 Ether,2251,-,1/31/2018
0x624d520BAB2E4aD83935Fa503fB130614374E850,SmartshareStandardToken,v0.4.23,0 Ether,2246,,5/16/2018
0x973e57923da9c67670b52a95eeb93697113da276,VLBToken,v0.4.18,0 Ether,2240,,12/16/2017
0xb2ee4acf44b12f85885f23494a739357575a1760,KpopToken,v0.4.20,0 Ether,2237,-,2/19/2018
0xa04ebf9bf9994ec776b6e8621b8ac75e32767dcd (OtppayToken),OTPPAY,v0.4.19,11.830122482595337439 Ether,2225,-,1/12/2018
0x230c2a140e758087f7107dd31943c5c03b819e55 (CointedTokenSale),CtdToken,v0.4.15,0.90001 Ether,2225,,10/19/2017
0x70b147e01e9285e7ce68b9ba437fe3a9190e756a,BitFluxToken,v0.4.19,0 Ether,2223,-,1/12/2018
0x297ac8bc7540bc241f065fcc22c570b40170b573,TraceTokenSale,v0.4.19,0 Ether,2222,,1/15/2018
0xc8d2881128dbe1534495a85edf716278b892c037,A2ACrowdsale,v0.4.21,67.155559218768440309 Ether,2220,-,4/13/2018
0x684ae11a577080ec13877c6d28ac4f45b7c00966,MytilcoinStorage,v0.4.21,0 Ether,2214,-,5/16/2018
0xbeb6fdf4ef6ceb975157be43cbe0047b248a8922,ARPToken,v0.4.21,0 Ether,2212,,4/25/2018
0x591191cdf58643578422cbe3f4bb0decd966efdf,TokenPool,v0.4.18,0 Ether,2212,,3/6/2018
0x867ffb5a3871b500f65bdfafe0136f9667deae06,LocalEthereumEscrows,v0.4.24,61.777432937430142996 Ether,2208,,6/3/2018
0xfb725bab323927cfb20fb82ba9a1975f7d24705b,JoyToken,v0.4.19,0 Ether,2202,,2/7/2018
0x0353837b32aa01d335becedc57a329b8ce0619a7,Tacoin,v0.4.20,0 Ether,2196,-,3/6/2018
0xdca0312fc4c31160af85ef342d241d04d50f2262,Token,v0.4.18,0 Ether,2192,-,11/27/2017
0xf8de00a955252d8769d4fd5ed78c205482c476dc,Issuer,v0.4.18,0 Ether,2188,,12/7/2017
0x823d50cad4706d22db5751f24eab86bf8e5618bf,TouristToken,v0.4.21,0 Ether,2185,,5/17/2018
0xfd8d4a9f8aa2939bbfc401213af93dce7cfd94e4,Tecrcoin,v0.4.19,0 Ether,2184,,1/31/2018
0xec491c1088eae992b7a214efb0a266ad0927a72a (ABChainRTBtoken),ABChainRTBtoken,v0.4.19,0 Ether,2173,-,2/6/2018
0xc502c37f8b801e9144e785fcd7817b6a85529a95,Crowdsale,v0.4.18,0 Ether,2171,,2/14/2018
0x94dc1cf66c8fd62ef3bd7da53f47423862839823,Sale,v0.4.11,0 Ether,2171,,10/23/2017
0x865ec58b06bf6305b886793aa20a2da31d034e68,MossCoin,v0.4.24,0 Ether,2170,,5/30/2018
0xa06645b8fe0b1933748896dc01c380e6b556af76,DragonFarmer,v0.4.25,0.034403568445455045 Ether,2164,-,5/21/2018
0x5ab14c104ba2771fd2a6ec6f616da1ad41d5b8a7 (JincorToken),JincorToken,v0.4.15,0 Ether,2163,,11/19/2017
0x3cf090c5e5a30177e94156d0a7f026f47e253464,ELTCoin,v0.4.13,0 Ether,2161,,10/8/2017
0xdf99c7f9e0eadd71057a801055da810985df38bd (Plus-Coin),PLC,v0.4.13,0 Ether,2155,,9/22/2017
0xbcb87a9a085369fa926aff5b67f668a790dec748,Rydbergtoken,v0.4.18,0 Ether,2151,-,11/1/2017
0x60423c107ace769b49f5ac72e3e90fd567a6c4f6,Issuer,v0.4.18,0 Ether,2150,,1/17/2018
0xd413eb0ebe5f3c82f1b6cb642c31fabb5a38c1ec (ATFSCrowdsale),ATFSCrowdsale,v0.4.19,0 Ether,2148,-,2/8/2018
0xB4b1D2C217EC0776584CE08D3DD98F90EDedA44b,Climate,v0.4.18,0 Ether,2144,,11/28/2017
0x009e864923b49263c7f10d19b7f8ab7a9a5aad33,FKX,v0.4.18,0 Ether,2125,,2/15/2018
0x44830e5fbe354af3c1c8d405170c08d3bc8a2cd9 (EthereumCenturion),EthereumCenturion,v0.4.15,0 Ether,2120,,11/1/2017
0x9BD4810a407812042F938d2f69f673843301cfa6,JCCoin,v0.4.11,0 Ether,2113,,11/28/2017
0xdb455c71C1bC2de4e80cA451184041Ef32054001,JOT,v0.4.18,0 Ether,2113,-,10/21/2017
0x3D46454212c61ECb7b31248047Fa033120B88668,MovementToken,v0.4.18,0 Ether,2110,,11/6/2017
0xb6aca06a3588f4ce5ce33a1a7e9152892b250ca3,IronHands,v0.4.24,0.609454508584110824 Ether,2105,-,5/30/2018
0x3d2B62aD28A7A11824Db8d64D170843e3b89F6Ec,AMBTICO,v0.4.21,"2,677.748833599092031224 Ether",2102,-,4/9/2018
0x747616c4a19bd9bf1e2b6c8a77d206ea1f9c6018,CityToken,v0.4.20,0 Ether,2102,,2/23/2018
0x7B171C08D812F9c642Dcf61f7E080610CbcA64B3,HadeCoin,v0.4.19,0 Ether,2100,,2/19/2018
0xb15fe5a123e647ba594cea7a1e648646f95eb4aa,SharderToken,v0.4.18,0 Ether,2093,,2/22/2018
0x995020804986274763df9deb0296b754f2659ca1 (TulipCore),TulipCore,v0.4.18,93.804175045066613553 Ether,2093,-,1/22/2018
0x97ec9bfb0f6672c358620615a1e4de0348aea05c,InsightsNetworkContributions,v0.4.18,208.645 Ether,2089,,2/5/2018
0x6f5136e852ef12c275038561766d5e58495fb16f,Bitcash,v0.4.20,0.005291001011054 Ether,2082,-,3/9/2018
0x0723105914f7050151e5f8b941e09f826b11f6b8,Scrinium,v0.4.19,0 Ether,2082,-,1/16/2018
0x6a27348483d59150ae76ef4c0f3622a78b0ca698,MetaGraphChain,v0.4.18,0 Ether,2080,,2/28/2018
0xd1fce0e6272c1129194dd6eaf9b1451e5b49c9da,ETHPalace,v0.4.16,0 Ether,2074,,10/27/2017
0x58d46475da68984bacf1f2843b85e0fdbcbc6cef,TrumpFarmer,v0.4.24,0.037553924971229368 Ether,2072,-,5/18/2018
0xb2c0782ae4a299f7358758b2d15da9bf29e1dd99,EtheremonAsset,v0.4.19,0 Ether,2072,,3/14/2018
0x38e03c0750dae1671f69067e8565de2d1009ae0a,SeeleCrowdSale,v0.4.19,0 Ether,2067,,4/4/2018
0x76C4A88DeF0a977f057CEEa01A03D5Be89379995,TTCToken,v0.4.19,0 Ether,2055,,1/10/2018
0x42c2ef80c2d5b59f7adc3ed56f53e7ba09c58141,NSilkRoadCoinToken,v0.4.18,0 Ether,2054,,2/19/2018
0x4fdb91dbce6cee2e08cf85d26eaa3e9bca0c12fe,UnicornBreeding,v0.4.21,0 Ether,2042,,3/13/2018
0xff19138b039d938db46bdda0067dc4ba132ec71c,Snetwork,v0.4.11,0 Ether,2042,,1/19/2018
0xd79b3d20BF9e9d54C4da992FDa0b52861FB67575,CryptoWarriorCore,v0.4.19,0 Ether,2035,,4/20/2018
0xedb2675b05d3c89cd2800b8f23567bb77a990fe4,Crowdsale,v0.4.19,0 Ether,2031,-,12/13/2017
0x292317a267AdFb97d1b4E3Ffd04f9Da399cf973b (Credits_Old),ERC20,v0.4.18,0 Ether,2029,,11/13/2017
0x9c3a2334d8d7a8b9013c0e572a5bbdfc2fc69063,LitecoinClassic,v0.4.18,0 Ether,2026,,11/15/2017
0x0af1b410a7915ce6b4754b355d37cc38e59b7edd,AthleteToken,v0.4.20,0 Ether,2025,-,2/10/2018
0xDF35a8572E8c107E17803f7AF2Fc48B6c226C6A4 (GimmerTokenSale),GimmerTokenSale,v0.4.19,0 Ether,2024,,1/17/2018
0x4efcbf4c53158808fd067f58e1c67d496ef6c9ff,Token,v0.4.18,0 Ether,2022,-,11/20/2017
0x08fc9307e928076062460a0c4db0d2461591ed71,AmbrosusSale,v0.4.15,0 Ether,2018,,9/22/2017
0xa3114b268ff4327525fbc0dd5c48e0b4304d07b9,Spectraal,v0.4.21,0 Ether,2009,-,3/1/2018
0xf5fcfea8331a44a5a7239bc75bc8b3cf4e2193e0,VirusGame,v0.4.20,0.074695832575628424 Ether,1998,-,3/13/2018
0xb344f584e002e2ad84a71a60e395ecd057060d19,GiftzNetworkToken,v0.4.19,0 Ether,1997,,2/27/2018
0x65811dDbCA75eA040B89777bD5747549B77d1097,Spqmcoin,v0.4.19,0 Ether,1994,,2/4/2018
0x1b5242794288b45831ce069c9934a29b89af0197,CryptoSagaCard,v0.4.18,0 Ether,1992,,1/31/2018
0x6be61833FC4381990e82D7D4a9F4c9B3F67eA941,HTB,v0.4.18,0 Ether,1987,-,1/25/2018
0x2b7aa75bbe26c28324e417c5efb027966e9cb810 (GilgameshTokenSale),GilgameshTokenSale,v0.4.19,0 Ether,1981,,1/13/2018
0x97cb5cc1b2e10cc56dc16ab9179f06dfedbe41a2,MobilinkToken,v0.4.21,0 Ether,1980,,5/14/2018
0xdc7b3fd9b42a4102cb9cb9b14ea5d79c4fb16fc0,LBToken,v0.4.15,0 Ether,1979,,5/1/2018
0xCB95cA62AACdc3C608aA2E78057e918a1B180616 (PapyrusPrototypeToken),PapyrusPrototypeToken,v0.4.18,0 Ether,1976,,11/23/2017
0x903c7af702000b58baee44366815119fd39b2e3d,BoutsCrowdsale,v0.4.18,0 Ether,1970,,3/11/2018
0x0b5828d786f397c73554c5b091aa9ea108fffc51,TilcoinStorage,v0.4.21,0 Ether,1960,-,4/17/2018
0xc9e8045616abbdf535fda1fdbfe04b4f42101b2e,KYC,v0.4.18,0 Ether,1960,,1/14/2018
0x1c65c261cb89178b02cf2aee20058b992787d770,TORQCoin,v0.4.18,0 Ether,1959,-,2/7/2018
0xe8ccceac43cfbb62be5b4e9971e4e26b83389ad0,Realm,v0.4.19,1.1925 Ether,1959,-,1/22/2018
0x8d6df35bd383033ad6e4a050f8eabf3677b540f6,TokenGCT,v0.4.18,0 Ether,1958,,1/9/2018
0xc3af5103551287cfc8f12d7bfe208e0c2c3c3ff1,MyAdvancedToken,v0.4.16,2.15890788879 Ether,1956,,3/15/2018
0xa119f0f5fd06ebadff8883c0f3c40b2d22e7a44f,Corethum,v0.4.18,0 Ether,1950,-,10/30/2017
0xfc023a87df35b13a57c7bd51b327c1db9e8439ba,HLWCOIN,v0.4.19,0 Ether,1949,-,3/16/2018
0xfad572db566e5234ac9fc3d570c4edc0050eaa92 (BytetherToken),BTHToken,v0.4.18,0.08453971632788775 Ether,1949,,10/31/2017
0x2f8472dd7ecf7ca760c8f6b45db20ca7cf52f8d7,BITStationERC20,v0.4.16,0 Ether,1940,-,3/11/2018
0x2aec18c5500f21359ce1bea5dc1777344df4c0dc (FarmaTrustToken),FTT,v0.4.18,0 Ether,1939,-,2/19/2018
0x3154da898943fc7151bc77f16e43c0c47b5e452d,STB,v0.4.16,0 Ether,1938,-,12/26/2017
0xb429ecbd7cda1cb82cbe0ae9044310d2f74de67c,SmzTradingContract,v0.4.19,0 Ether,1936,-,2/9/2018
