Block,From,To,Value (ETH),Ext/Int,Date,Exchange Rate,Value (USD)
1218558,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-26,10.88,1
1218558,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-26,10.88,1
1218640,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-26,10.88,1
1218975,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-26,10.88,1
1218975,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-26,10.88,1
1220955,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-26,10.88,1
1222714,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-26,10.88,1
1222714,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-26,10.88,1
1223020,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-26,10.88,1
1227180,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-27,10.96,11
1225017,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-27,10.96,11
1225017,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-27,10.96,1
1225017,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-27,10.96,1
1227180,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-27,10.96,1
1229520,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-28,10.42,10
1232807,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-28,10.42,10
1234821,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-28,10.42,10
1229512,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-28,10.42,10
1231301,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-28,10.42,10
1234809,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-28,10.42,10
1229512,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-28,10.42,1
1229512,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-28,10.42,1
1229520,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-28,10.42,1
1231301,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-28,10.42,1
1231301,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-28,10.42,1
1232807,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-28,10.42,1
1234809,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-28,10.42,1
1234809,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-28,10.42,1
1234821,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-28,10.42,1
1238532,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-29,11.66,12
1237115,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-29,11.66,12
1237115,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-29,11.66,1
1237115,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-29,11.66,1
1238532,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-29,11.66,1
1241209,0x562236c0d4fd95e26c53ac56b7d118e420ca1716,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-30,11.55,12
1242784,0x562236c0d4fd95e26c53ac56b7d118e420ca1716,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-30,11.55,12
1241226,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-30,11.55,12
1245165,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-30,11.55,12
1241209,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-30,11.55,1
1241209,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-30,11.55,1
1241226,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-30,11.55,1
1242784,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-30,11.55,1
1242784,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-30,11.55,1
1245165,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-30,11.55,1
1247726,0x156d28739923ab616ac6d16498d736b349349d2d,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-31,11.88,12
1247823,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-31,11.88,12
1250578,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-31,11.88,12
1249518,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-31,11.88,12
1252702,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-31,11.88,12
1247726,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-31,11.88,1
1247823,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-31,11.88,1
1249518,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-31,11.88,1
1249518,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-31,11.88,1
1250578,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-31,11.88,1
1252702,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-31,11.88,1
1252702,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-03-31,11.88,1
1257431,0x4038c1e9ee25863eee021bf4ca23cbb06b42e663,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0deeecae3a7e0000,0,2016-04-01,11.41,11
1258972,0x41542b0a28f978f7aff8b35b356a7e0b2f2bc638,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-01,11.41,11
1253932,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-01,11.41,11
1255197,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-01,11.41,11
1255255,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-01,11.41,11
1257431,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb258a24fb98000,1,2016-04-01,11.41,1
1253932,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-01,11.41,1
1255197,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-01,11.41,1
1255197,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-01,11.41,1
1255255,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-01,11.41,1
1258972,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-01,11.41,1
1260307,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-02,11.61,12
1261203,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-02,11.61,12
1263890,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-02,11.61,12
1261044,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-02,11.61,12
1263762,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-02,11.61,12
1260307,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-02,11.61,1
1261044,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-02,11.61,1
1261044,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-02,11.61,1
1261203,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-02,11.61,1
1263762,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-02,11.61,1
1263762,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-02,11.61,1
1263890,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-02,11.61,1
1266681,0x1fbb2d5aa97e5ffde30058223a7a324538db3f45,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x038d7ea4c68000,0,2016-04-03,11.61,0
1266658,0x1fbb2d5aa97e5ffde30058223a7a324538db3f45,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x00,0,2016-04-03,11.61,0
1266774,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-03,11.61,12
1269311,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-03,11.61,12
1271100,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-03,11.61,12
1266414,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-03,11.61,12
1267197,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-03,11.61,12
1270602,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-03,11.61,12
1266414,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-03,11.61,1
1266414,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-03,11.61,1
1266774,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-03,11.61,1
1267197,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-03,11.61,1
1267197,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-03,11.61,1
1269311,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-03,11.61,1
1270602,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-03,11.61,1
1270602,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-03,11.61,1
1271100,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-03,11.61,1
1266681,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x1fbb2d5aa97e5ffde30058223a7a324538db3f45,0x038d7ea4c68000,1,2016-04-03,11.61,0
1266658,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x1fbb2d5aa97e5ffde30058223a7a324538db3f45,0x00,1,2016-04-03,11.61,0
1273076,0x1c6ea73fdf2218a1bd32a7f7bed64ecf214caa7e,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-04,11.58,12
1275824,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-04,11.58,12
1273076,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-04,11.58,1
1275824,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-04,11.58,1
1278942,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-05,11.14,11
1282153,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-05,11.14,11
1278718,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-05,11.14,11
1281348,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-05,11.14,11
1278718,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-05,11.14,1
1278942,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-05,11.14,1
1281348,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-05,11.14,1
1281348,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-05,11.14,1
1282153,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-05,11.14,1
1284741,0x1b7b3e656b5f775f27a6d1d3ad59105908f0091c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-06,10.41,10
1287616,0x1c6ea73fdf2218a1bd32a7f7bed64ecf214caa7e,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-06,10.41,10
1284955,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-06,10.41,10
1287693,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-06,10.41,10
1284741,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-06,10.41,1
1284955,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-06,10.41,1
1287616,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-06,10.41,1
1287616,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x1c6ea73fdf2218a1bd32a7f7bed64ecf214caa7e,0xb1a2bc2ec50000,1,2016-04-06,10.41,1
1287693,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-06,10.41,1
1290215,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-07,10.7,11
1292679,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-07,10.7,11
1294931,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-07,10.7,11
1289979,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-07,10.7,11
1291734,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-07,10.7,11
1289870,0xe97e15a717e2694229277ea3394f194ad9f8414a,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x2386f26fc10000,0,2016-04-07,10.7,0
1294931,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xa94b92ee932e6cabc09c6af2ba11cf7958cc7e55,0x02fb474098f67c0000,1,2016-04-07,10.7,589
1289979,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-07,10.7,1
1289979,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-07,10.7,1
1290215,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-07,10.7,1
1291734,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-07,10.7,1
1291734,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-07,10.7,1
1292679,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-07,10.7,1
1294931,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-07,10.7,1
1289870,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xe97e15a717e2694229277ea3394f194ad9f8414a,0x2386f26fc10000,1,2016-04-07,10.7,0
1299886,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-08,10.13,10
1297079,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-08,10.13,10
1297079,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-08,10.13,1
1297079,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-08,10.13,1
1299886,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-08,10.13,1
1302669,0x1c6ea73fdf2218a1bd32a7f7bed64ecf214caa7e,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-09,9.66,10
1302687,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-09,9.66,10
1304840,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-09,9.66,10
1303536,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-09,9.66,10
1306317,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-09,9.66,10
1306327,0xe97e15a717e2694229277ea3394f194ad9f8414a,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-09,9.66,10
1302669,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-09,9.66,0
1302669,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x1c6ea73fdf2218a1bd32a7f7bed64ecf214caa7e,0xb1a2bc2ec50000,1,2016-04-09,9.66,0
1302687,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-09,9.66,0
1303536,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-09,9.66,0
1303536,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-09,9.66,0
1304840,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-09,9.66,0
1306317,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-09,9.66,0
1306317,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-09,9.66,0
